batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
272,2,1464,"@###### @###### I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",C.HS_conf,NH90,NH90,NH70,['NH'],['NH'],['NH'],['90'],['90'],['70']
272,2,1464,"@###### @###### I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
122,5,1465,"@###### @###### I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy",A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']"
122,5,1465,"@###### @###### I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy",B_conf,"HS95, OL100","HS95, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['95', '100']","['95', '100']"
122,5,1465,"@###### @###### I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy",C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
122,5,1465,"@###### @###### I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy",C.OL_conf,OL95,OL95,OL95,['OL'],['OL'],['OL'],['95'],['95'],['95']
460,6,1466,"RT @###### 'che wigga! RT ""@###### If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",A_conf,"OL95, HS70","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '70']","['90', '70']","['90', '70']"
460,6,1466,"RT @###### 'che wigga! RT ""@###### If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",B_conf,"HS90, OL100","NH60, OL90","NH90, OL95","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['60', '90']","['90', '95']"
460,6,1466,"RT @###### 'che wigga! RT ""@###### If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
460,6,1466,"RT @###### 'che wigga! RT ""@###### If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
304,2,1467,Everybody that's still on Facebook ghetto or pregnant idc.,A_conf,"OL95, NH90","OL90, NH95","OL90, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['90', '95']","['90', '85']"
304,2,1467,Everybody that's still on Facebook ghetto or pregnant idc.,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
304,2,1467,Everybody that's still on Facebook ghetto or pregnant idc.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
304,2,1467,Everybody that's still on Facebook ghetto or pregnant idc.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
57,5,1468,Smh queer,A_conf,"OL90, HS70","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['90', '70']","['90', '70']"
57,5,1468,Smh queer,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
57,5,1468,Smh queer,C.HS_conf,NH90,NH70,NH90,['NH'],['NH'],['NH'],['90'],['70'],['90']
57,5,1468,Smh queer,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
87,5,1469,RT @###### Words from jac.. You can't save every hoe.. You got to let them hurt.,A_conf,"OL90, NH70","OL90, NH70","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['90', '70']","['90', '95']"
87,5,1469,RT @###### Words from jac.. You can't save every hoe.. You got to let them hurt.,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
87,5,1469,RT @###### Words from jac.. You can't save every hoe.. You got to let them hurt.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
87,5,1469,RT @###### Words from jac.. You can't save every hoe.. You got to let them hurt.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
411,6,1470,@###### lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......,A_conf,"OL95, HS70","OL95, HS90","OL90, HS80","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '70']","['95', '90']","['90', '80']"
411,6,1470,@###### lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......,B_conf,"HS90, OL100","HS90, OL100","HS90, OL95","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['90', '95']"
411,6,1470,@###### lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......,C.HS_conf,HS90,HS90,HS85,['HS'],['HS'],['HS'],['90'],['90'],['85']
411,6,1470,@###### lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
400,6,1471,Punk ass broke faggots.,A_conf,"OL100, HS90","OL100, HS100","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '100']","['100', '90']"
400,6,1471,Punk ass broke faggots.,B_conf,"HS90, OL100","HS95, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['95', '100']","['90', '100']"
400,6,1471,Punk ass broke faggots.,C.HS_conf,HS95,HS95,HS95,['HS'],['HS'],['HS'],['95'],['95'],['95']
400,6,1471,Punk ass broke faggots.,C.OL_conf,OL95,OL95,OL100,['OL'],['OL'],['OL'],['95'],['95'],['100']
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",A_conf,"OL95, HS90","OL90, HS85","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '90']","['90', '85']","['100', '90']"
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",B_conf,"HS90, OL100","HS95, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['95', '100']","['90', '100']"
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
33,4,1473,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",A_conf,"OL100, HS90","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['90', '70']","['90', '70']"
33,4,1473,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",B_conf,"NH90, OL95","NH90, OL70","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '70']","['90', '95']"
33,4,1473,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
33,4,1473,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
101,3,1474,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######,A_conf,"OL90, HS80","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '80']","['90', '70']","['90', '70']"
101,3,1474,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######,B_conf,"NH70, OL90","NH70, OL95","NH70, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['70', '95']","['70', '90']"
101,3,1474,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
101,3,1474,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
133,4,1475,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",A_conf,"OL100, HS90","OL90, NH95","OL100, HS90","['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['100', '90']","['90', '95']","['100', '90']"
133,4,1475,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
133,4,1475,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
133,4,1475,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
425,5,1476,@###### fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,A_conf,"OL95, HS70","OL100, NH70","OL100, NH90","['OL', 'HS']","['OL', 'NH']","['OL', 'NH']","['95', '70']","['100', '70']","['100', '90']"
425,5,1476,@###### fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,B_conf,"NH70, OL95","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '95']","['90', '100']","['90', '100']"
425,5,1476,@###### fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,C.HS_conf,NH90,NH70,NH70,['NH'],['NH'],['NH'],['90'],['70'],['70']
425,5,1476,@###### fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
265,2,1477,@###### @###### @###### I miss the pizza! The passion.,A_conf,"NO90, NH95","NO90, NH95","NO90, NH95","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '95']","['90', '95']","['90', '95']"
265,2,1477,@###### @###### @###### I miss the pizza! The passion.,B_conf,"NH90, NO80","NH90, NO80","NH90, NO80","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['90', '80']","['90', '80']","['90', '80']"
265,2,1477,@###### @###### @###### I miss the pizza! The passion.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
265,2,1477,@###### @###### @###### I miss the pizza! The passion.,C.OL_conf,NO90,NO100,NO100,['NO'],['NO'],['NO'],['90'],['100'],['100']
218,4,1478,@###### &#128514; I'm a wexican,A_conf,"OL90, NH85","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['90', '95']","['90', '95']"
218,4,1478,@###### &#128514; I'm a wexican,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
218,4,1478,@###### &#128514; I'm a wexican,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
218,4,1478,@###### &#128514; I'm a wexican,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
339,2,1479,All these faggot fell asleep on me,A_conf,"OL90, HS85","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '85']","['100', '90']","['100', '90']"
339,2,1479,All these faggot fell asleep on me,B_conf,"HS90, OL100","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['90', '100']"
339,2,1479,All these faggot fell asleep on me,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
339,2,1479,All these faggot fell asleep on me,C.OL_conf,OL90,OL90,OL95,['OL'],['OL'],['OL'],['90'],['90'],['95']
227,5,1480,@###### fuck Miley tranny looking now damn ass nigga,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
227,5,1480,@###### fuck Miley tranny looking now damn ass nigga,B_conf,"HS90, OL100","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['90', '100']"
227,5,1480,@###### fuck Miley tranny looking now damn ass nigga,C.HS_conf,HS95,HS90,HS90,['HS'],['HS'],['HS'],['95'],['90'],['90']
227,5,1480,@###### fuck Miley tranny looking now damn ass nigga,C.OL_conf,OL90,OL95,OL90,['OL'],['OL'],['OL'],['90'],['95'],['90']
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,A_conf,"OL90, HS95","OL95, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '95']","['95', '90']","['100', '90']"
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,B_conf,"HS95, OL100","HS90, OL95","HS90, OL95","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['90', '95']","['90', '95']"
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
150,1,1481,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
191,3,1482,you drove me redneck crazy,A_conf,"OL90, NH95","OL90, NH90","OL90, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '90']","['90', '90']"
191,3,1482,you drove me redneck crazy,B_conf,"NH90, OL95","NH90, OL85","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '85']","['90', '95']"
191,3,1482,you drove me redneck crazy,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
191,3,1482,you drove me redneck crazy,C.OL_conf,OL80,OL90,OL90,['OL'],['OL'],['OL'],['80'],['90'],['90']
283,1,1483,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.,A_conf,"OL90, HS70","OL95, HS90","OL95, HS85","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['95', '90']","['95', '85']"
283,1,1483,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.,B_conf,"HS90, OL100","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['90', '100']"
283,1,1483,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
283,1,1483,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
255,1,1484,OMG @###### @###### ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
255,1,1484,OMG @###### @###### ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,B_conf,"HS95, OL100","HS95, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['95', '100']","['90', '100']"
255,1,1484,OMG @###### @###### ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,C.HS_conf,HS95,HS90,HS95,['HS'],['HS'],['HS'],['95'],['90'],['95']
255,1,1484,OMG @###### @###### ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,C.OL_conf,OL95,OL90,OL95,['OL'],['OL'],['OL'],['95'],['90'],['95']
459,6,1485,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,A_conf,"OL90, NH95","OL95, NH90","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['95', '90']","['95', '90']"
459,6,1485,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
459,6,1485,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
459,6,1485,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
387,5,1486,RT @###### I'm getting trash talked by a 8 year old #wtf,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
387,5,1486,RT @###### I'm getting trash talked by a 8 year old #wtf,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
387,5,1486,RT @###### I'm getting trash talked by a 8 year old #wtf,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
387,5,1486,RT @###### I'm getting trash talked by a 8 year old #wtf,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
404,1,1487,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.,A_conf,"OL100, HS70","OL95, NH70","OL100, HS60","['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['100', '70']","['95', '70']","['100', '60']"
404,1,1487,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.,B_conf,"NH70, OL90","NH70, OL100","NH70, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['70', '100']","['70', '95']"
404,1,1487,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
404,1,1487,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.,C.OL_conf,OL90,OL90,OL95,['OL'],['OL'],['OL'],['90'],['90'],['95']
97,1,1488,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,A_conf,"OL95, HS70","OL100, HS70","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '70']","['100', '70']","['100', '90']"
97,1,1488,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,B_conf,"HS70, OL100","HS90, OL100","HS70, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['70', '100']","['90', '100']","['70', '100']"
