batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
266,3,2444,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000035 
HS   -10.250035
NO   -18.000036
N    -18.500036
nh   -18.500036
dtype: float64",",      0.000 
.     -21.750
 ,    -22.000
 OL   -23.125
،     -23.250
dtype: float64"," OL    0.00 
 OH   -20.25
 HS   -23.00
 O    -24.00
OL    -24.00
dtype: float64","NH   -0.000096 
HS   -9.250096 
N    -16.750097
NO   -17.500097
HN   -18.000097
dtype: float64",",      0.000 
.     -22.125
 ,    -22.250
 OL   -22.875
،     -23.000
dtype: float64"," OL    0.00 
 OH   -21.25
 NO   -22.50
OL    -23.00
 O    -24.00
dtype: float64","NH   -0.000075 
HS   -9.500075 
NO   -17.000074
nh   -18.000074
N    -18.500074
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64"," OL    0.00 
 OH   -20.75
OL    -22.25
 NO   -23.00
 O    -24.50
dtype: float64"
266,3,2444,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000075 
HS   -9.500075 
HN   -17.750074
nh   -18.750074
N    -19.250074
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64",,"NH   -0.000075 
HS   -9.500075 
HN   -17.750074
nh   -18.750074
N    -19.250074
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64",,"NH   -0.000003 
HS   -12.750003
NV   -19.500004
nh   -19.750004
HN   -19.750004
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64",
266,3,2444,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000005 
NO   -12.250005
Ol   -19.000006
ol   -19.250006
ОЛ   -20.000006
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64",,"OL   -0.000005 
NO   -12.250005
Ol   -19.000006
ol   -19.250006
ОЛ   -20.000006
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64",,"OL   -0.000005 
NO   -12.250005
Ol   -19.000006
ol   -19.250006
ОЛ   -20.000006
dtype: float64",",      0.000 
.     -20.500
 OL   -21.125
 ,    -21.875
،     -22.250
dtype: float64",
266,4,1134,RT @###### The way this niggah just flinched at this movie was #priceless @######,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000003 
NO   -12.750003
OH   -17.500004
NH   -18.250004
HL   -21.000004
dtype: float64",",     -1.936126e-07
,N    -1.637500e+01
.     -2.000000e+01
 ,    -2.075000e+01
 NH   -2.075000e+01
dtype: float64"," NH    0.00 
 NO   -19.00
NH    -21.25
 HS   -23.00
 N    -23.75
dtype: float64","OL   -0.00001 
NO   -11.50001
OH   -16.25001
NH   -17.75001
NL   -19.25001
dtype: float64",",      0.000 
,N    -17.500
.     -20.375
 NH   -20.500
،     -21.500
dtype: float64"," NH    0.00 
 NO   -19.75
NH    -22.50
 N    -23.50
 NL   -24.50
dtype: float64","OL   -0.00001 
NO   -11.50001
OH   -16.25001
NH   -17.75001
NL   -19.25001
dtype: float64",",      0.000 
,N    -17.500
.     -20.375
 NH   -20.500
،     -21.500
dtype: float64"," NH    0.00 
 NO   -19.75
NH    -22.50
 N    -23.50
 NL   -24.50
dtype: float64"
266,4,1134,RT @###### The way this niggah just flinched at this movie was #priceless @######,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.00 
HS   -22.25
NO   -23.25
NN   -25.25
nh   -25.50
dtype: float64",",      0.000 
.     -20.000
 OL   -20.375
\n    -20.625
،     -21.250
dtype: float64"," OL    0.00 
 NO   -17.00
OL    -20.00
 OH   -22.25
 OF   -22.75
dtype: float64","NH    0.00 
HS   -22.50
NO   -24.50
nh   -25.25
NN   -27.50
dtype: float64",",      0.000 
.     -20.750
\n    -21.250
 OL   -21.375
,,    -21.750
dtype: float64"," OL    0.0 
OL    -19.0
 NO   -19.0
 O    -21.0
 OH   -21.0
dtype: float64","NH    0.00 
HS   -20.25
NO   -21.00
NN   -23.50
N    -25.75
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64"," OL    0.0 
 NO   -17.0
OL    -19.5
 O    -22.5
 OH   -22.5
dtype: float64"
266,4,1134,RT @###### The way this niggah just flinched at this movie was #priceless @######,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
HS    -20.75
nh    -21.00
Nh    -24.00
 NH   -24.75
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64",,"NH     0.00 
HS    -20.75
nh    -21.00
Nh    -24.00
 NH   -24.75
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64",,"NH     0.00 
nh    -21.00
HS    -22.75
 NH   -24.00
Nh    -24.50
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64",
266,4,1134,RT @###### The way this niggah just flinched at this movie was #priceless @######,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000004 
NO   -12.500004
OH   -21.250004
ol   -21.750004
Ol   -22.250004
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64",,"OL   -0.000003 
NO   -12.750003
ОЛ   -21.250004
ol   -21.500004
OH   -21.750004
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64",,"OL   -9.088346e-07
NO   -1.400000e+01
ol   -2.325000e+01
ОЛ   -2.325000e+01
Ol   -2.350000e+01
dtype: float64",",     0.000 
.    -20.625
\n   -21.000
،    -21.625
 ,   -21.750
dtype: float64",
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000003 
HS   -12.750003
OH   -15.750003
NO   -19.250004
HL   -19.750004
dtype: float64",",      0.000 
 HS   -18.000
,H    -20.000
.     -21.125
 ,    -21.125
dtype: float64"," HS   -4.320200e-07
HS    -1.475000e+01
 NH   -1.750000e+01
 HH   -1.975000e+01
 HL   -2.100000e+01
dtype: float64","OL   -1.936126e-07
HS   -1.675000e+01
OH   -1.900000e+01
NO   -2.050000e+01
HL   -2.325000e+01
dtype: float64",",      0.000 
,N    -17.125
 ,    -18.375
 HS   -18.875
,H    -19.000
dtype: float64"," HS   -0.000003 
HS    -13.250003
 NH   -14.250003
 HH   -18.750002
 HT   -19.750002
dtype: float64","OL   -1.936126e-07
HS   -1.675000e+01
OH   -1.900000e+01
NO   -2.050000e+01
HL   -2.325000e+01
dtype: float64",",      0.000 
,N    -17.125
 ,    -18.375
 HS   -18.875
,H    -19.000
dtype: float64"," HS   -0.000003 
HS    -13.250003
 NH   -14.250003
 HH   -18.750002
 HT   -19.750002
dtype: float64"
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    0.00 
NH   -21.00
hs   -24.00
HH   -25.75
HC   -26.25
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64"," OL    0.0 
OL    -23.5
 OH   -25.5
      -27.5
 O    -28.0
dtype: float64","HS    0.00 
NH   -21.00
hs   -24.00
HH   -25.75
HC   -26.25
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64"," OL    0.0 
OL    -23.5
 OH   -25.5
      -27.5
 O    -28.0
dtype: float64","HS    0.00 
NH   -21.00
hs   -24.00
HH   -25.75
HC   -26.25
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64"," OL    0.0 
OL    -23.5
 OH   -25.5
      -27.5
 O    -28.0
dtype: float64"
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",C.HS,HS,HS,HS,HS,HS,HS,"HS     0.00 
NH    -23.50
hs    -25.00
 HS   -25.75
HH    -26.50
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64",,"HS     0.00 
NH    -23.50
hs    -25.00
 HS   -25.75
HH    -26.50
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64",,"HS     0.00 
NH    -23.50
hs    -25.00
 HS   -25.75
HH    -26.50
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64",
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",C.OL,OL,OL,OL,OL,OL,OL,"OL    -3.128163e-07
NO    -1.525000e+01
 OL   -2.075000e+01
OH    -2.150000e+01
ОЛ    -2.150000e+01
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64",,"OL    -3.128163e-07
NO    -1.525000e+01
 OL   -2.075000e+01
OH    -2.150000e+01
ОЛ    -2.150000e+01
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64",,"OL    -1.936126e-07
NO    -1.625000e+01
ol    -2.050000e+01
Ol    -2.075000e+01
 OL   -2.150000e+01
dtype: float64",",      0.00 
 ,    -23.50
 OL   -24.25
.     -24.50
,H    -25.00
dtype: float64",
266,6,763,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
NO    -1.575000e+01
OH    -2.000000e+01
 OL   -2.200000e+01
NL    -2.225000e+01
dtype: float64",",    -1.936126e-07
,N   -1.637500e+01
.    -2.050000e+01
 ,   -2.162500e+01
،    -2.187500e+01
dtype: float64"," NH     0.0 
 N     -25.0
NH     -25.0
 NHS   -25.5
 NO    -26.0
dtype: float64","OL    -1.936126e-07
NO    -1.575000e+01
OH    -2.000000e+01
 OL   -2.200000e+01
NL    -2.225000e+01
dtype: float64",",    -1.936126e-07
,N   -1.637500e+01
.    -2.050000e+01
 ,   -2.162500e+01
،    -2.187500e+01
dtype: float64"," NH     0.0 
 N     -25.0
NH     -25.0
 NHS   -25.5
 NO    -26.0
dtype: float64","OL   -0.000003 
NO   -12.750003
OH   -20.000004
NH   -20.000004
NL   -20.500004
dtype: float64",",     -1.936126e-07
,N    -1.612500e+01
.     -2.075000e+01
/N    -2.150000e+01
 NH   -2.162500e+01
dtype: float64"," NH     0.00 
NH     -25.00
 NHS   -25.25
 N     -26.75
 NO    -27.25
dtype: float64"
266,6,763,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.00 
nh   -19.75
HS   -20.75
N    -23.00
NJ   -23.00
dtype: float64",",      0.000 
.     -22.000
 OL   -22.750
,\n   -22.875
،     -23.000
dtype: float64"," OL    0.00 
OL    -18.25
 NO   -19.50
 O    -21.00
 OH   -21.50
dtype: float64","NH     0.00 
nh    -17.75
HS    -19.75
N     -21.50
 NH   -22.75
dtype: float64",",      0.000 
.     -21.250
 OL   -21.250
،     -22.375
 ,    -22.500
dtype: float64"," OL    0.00 
OL    -19.25
 NO   -19.75
 O    -22.00
 OH   -22.25
dtype: float64","NH    0.00 
HS   -21.50
nh   -22.25
N    -23.75
Nh   -25.25
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64"," OL    0.00 
OL    -20.25
 NO   -20.75
 O    -23.50
 OH   -24.25
dtype: float64"
266,6,763,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.00 
N    -22.50
HS   -23.00
nh   -23.75
NJ   -23.75
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64",,"NH    0.00 
nh   -22.25
HS   -22.25
N    -22.75
Nh   -23.50
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64",,"NH    0.00 
nh   -22.25
HS   -22.25
N    -22.75
Nh   -23.50
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64",
266,6,763,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood,C.OL,OL,OL,OL,OL,OL,OL,"OL     0.000 
NO    -18.250
Ol    -20.625
 OL   -22.125
UL    -22.500
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64",,"OL   -1.936126e-07
NO   -1.625000e+01
ОЛ   -2.187500e+01
ol   -2.237500e+01
Ol   -2.250000e+01
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64",,"OL   -9.088346e-07
NO   -1.400000e+01
Ol   -2.125000e+01
ОЛ   -2.125000e+01
ol   -2.150000e+01
dtype: float64",",      0.000 
.     -22.125
 OL   -23.125
 ,    -23.500
،     -23.750
dtype: float64",
267,1,2246,RT @###### You may be redneck if you put steak seasoning on popcorn @######,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000559 
OL   -7.500558 
NH   -12.250559
NL   -15.500559
OH   -15.500559
dtype: float64",",      0.000 
,N    -17.250
 ,    -20.875
 NH   -21.625
.     -23.000
dtype: float64"," NH     0.00 
NH     -23.50
 NHS   -28.75
 nh    -29.00
 N     -29.50
dtype: float64","NO   -0.000559 
OL   -7.500558 
NH   -12.250559
NL   -15.500559
OH   -15.500559
dtype: float64",",      0.000 
,N    -17.250
 ,    -20.875
 NH   -21.625
.     -23.000
dtype: float64"," NH     0.00 
NH     -23.50
 NHS   -28.75
 nh    -29.00
 N     -29.50
dtype: float64","NO   -0.000559 
OL   -7.500558 
NH   -12.250559
NL   -15.500559
OH   -15.500559
dtype: float64",",      0.000 
,N    -17.250
 ,    -20.875
 NH   -21.625
.     -23.000
dtype: float64"," NH     0.00 
NH     -23.50
 NHS   -28.75
 nh    -29.00
 N     -29.50
dtype: float64"
267,1,2246,RT @###### You may be redneck if you put steak seasoning on popcorn @######,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.00 
HS   -19.25
nh   -20.25
N    -22.00
Nh   -22.25
dtype: float64",",      0.000 
 ,    -22.250
.     -22.875
 NO   -23.250
،     -23.625
dtype: float64"," NO    0.00 
NO    -17.00
 OL   -23.00
 NH   -25.00
.NO   -25.75
dtype: float64","NH    0.00 
HS   -20.25
nh   -20.50
NO   -22.25
N    -22.50
dtype: float64",",      0.00 
 ,    -24.50
 NO   -24.75
.     -25.25
،     -26.50
dtype: float64"," NO   -1.936126e-07
NO    -1.625000e+01
 OL   -2.325000e+01
 NH   -2.475000e+01
.NO   -2.500000e+01
dtype: float64","NH    0.00 
nh   -21.50
HS   -22.00
N    -23.75
NO   -23.75
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64"," NO    0.00 
NO    -17.00
 OL   -23.25
.NO   -25.25
_NO   -27.00
dtype: float64"
267,1,2246,RT @###### You may be redneck if you put steak seasoning on popcorn @######,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000 
NJ   -20.625
HS   -20.750
N    -21.125
nh   -21.375
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64",,"NH     0.00 
nh    -21.25
Nh    -22.25
 NH   -22.50
NJ    -22.50
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64",,"NH    0.000 
NJ   -20.625
HS   -20.750
N    -21.125
nh   -21.375
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64",
267,1,2246,RT @###### You may be redneck if you put steak seasoning on popcorn @######,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.00 
OL    -17.00
no    -20.25
No    -21.00
_NO   -22.25
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64",,"NO     0.00 
OL    -17.00
no    -20.25
No    -21.00
_NO   -22.25
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64",,"NO     0.00 
OL    -17.00
no    -20.25
No    -21.00
_NO   -22.25
dtype: float64",",      0.000 
 NO   -24.000
.     -24.500
 ,    -24.500
.NO   -25.375
dtype: float64",
267,2,292,"""@###### Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL     0.0 
OH    -21.0
NO    -22.0
HS    -22.0
 OL   -22.5
dtype: float64",",      0.000 
,N    -16.750
.     -21.250
 ,    -21.750
 NH   -22.125
dtype: float64"," NH     0.00 
 NO    -23.75
NH     -24.00
 NHS   -26.50
 N     -26.75
dtype: float64","OL    0.00 
OH   -20.50
HS   -20.75
NO   -22.00
HL   -22.50
dtype: float64",",     0.000 
,N   -17.250
.    -21.000
،    -22.000
 ,   -22.125
dtype: float64"," NH     0.00 
 NO    -22.75
NH     -24.00
 N     -25.50
 NHS   -26.25
dtype: float64","OL    0.00 
OH   -20.50
HS   -20.75
NO   -22.00
HL   -22.50
dtype: float64",",     0.000 
,N   -17.250
.    -21.000
،    -22.000
 ,   -22.125
dtype: float64"," NH     0.00 
 NO    -22.75
NH     -24.00
 N     -25.50
 NHS   -26.25
dtype: float64"
267,2,292,"""@###### Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH     0.00 
HS    -19.75
nh    -24.00
N     -27.25
 NH   -27.25
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64"," OL    0.0 
OL    -22.0
 OH   -22.0
 O    -23.5
 OW   -25.0
dtype: float64","NH     0.00 
HS    -19.75
nh    -24.00
N     -27.25
 NH   -27.25
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64"," OL    0.0 
OL    -22.0
 OH   -22.0
 O    -23.5
 OW   -25.0
dtype: float64","NH     0.00 
HS    -19.75
nh    -24.00
N     -27.25
 NH   -27.25
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64"," OL    0.0 
OL    -22.0
 OH   -22.0
 O    -23.5
 OW   -25.0
dtype: float64"
267,2,292,"""@###### Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
HS    -22.50
nh    -23.75
Nh    -26.50
 NH   -26.50
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64",,"NH     0.00 
HS    -22.50
nh    -23.75
Nh    -26.50
 NH   -26.50
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64",,"NH     0.00 
HS    -22.50
nh    -23.75
Nh    -26.50
 NH   -26.50
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64",
267,2,292,"""@###### Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.0 
Ol   -18.5
UL   -19.5
NO   -20.0
OH   -20.0
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64",,"OL    0.0 
Ol   -18.5
UL   -19.5
NO   -20.0
OH   -20.0
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64",,"OL    0.0 
Ol   -18.5
UL   -19.5
NO   -20.0
OH   -20.0
dtype: float64",",      0.000 
.     -21.625
 OL   -22.500
 ,    -22.750
،     -23.125
dtype: float64",
267,3,2063,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.00 
No   -19.50
no   -19.75
N    -20.50
NH   -21.75
dtype: float64",",     -1.936126e-07
,N    -1.662500e+01
 ,    -2.087500e+01
.     -2.187500e+01
 NH   -2.225000e+01
dtype: float64"," NH     0.00 
NH     -24.25
 NO    -28.50
 N     -29.25
 NHS   -29.50
dtype: float64","NO     0.00 
No    -18.75
no    -20.00
NH    -22.75
_NO   -23.25
dtype: float64",",     0.000 
,N   -17.250
 ,   -21.625
.    -22.375
،    -23.125
dtype: float64"," NH     0.00 
NH     -26.00
 NO    -29.25
 NB    -29.75
 NHS   -30.25
dtype: float64","NO     0.0 
No    -18.0
no    -19.0
_NO   -21.0
NH    -21.0
dtype: float64",",     0.000 
,N   -16.875
 ,   -20.250
.    -21.000
،    -22.125
dtype: float64"," NH     0.00 
NH     -23.50
 NO    -28.25
 NHS   -29.25
 N     -29.50
dtype: float64"
267,3,2063,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.00 
nh   -24.75
N    -26.25
Nh   -28.00
NO   -28.75
dtype: float64",",      0.00 
 NO   -24.25
 ,    -25.00
.     -25.25
،     -27.00
dtype: float64"," NO    0.00 
NO    -17.50
 N    -23.50
_NO   -25.25
.NO   -25.25
dtype: float64","NH     0.00 
nh    -25.25
N     -27.75
Nh    -28.25
 NH   -29.00
dtype: float64",",      0.00 
 NO   -22.75
 ,    -24.25
.     -24.50
.NO   -25.00
dtype: float64"," NO    0.00 
NO    -19.50
 N    -23.75
 NB   -26.00
 no   -26.25
dtype: float64","NH     0.00 
nh    -25.25
N     -27.75
Nh    -28.25
 NH   -29.00
dtype: float64",",      0.00 
 NO   -22.75
 ,    -24.25
.     -24.50
.NO   -25.00
dtype: float64"," NO    0.00 
NO    -19.50
 N    -23.75
 NB   -26.00
 no   -26.25
dtype: float64"
267,3,2063,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",C.HS,NH,NH,NH,NH,NH,NH,"NH     0.000 
N     -20.500
nh    -24.500
Nh    -24.625
 NH   -25.250
dtype: float64",",      0.00 
 NO   -22.75
 ,    -24.25
.     -24.50
.NO   -25.00
dtype: float64",,"NH     0.000 
N     -20.500
nh    -24.500
Nh    -24.625
 NH   -25.250
dtype: float64",",      0.00 
 NO   -22.75
 ,    -24.25
.     -24.50
.NO   -25.00
dtype: float64",,"NH     0.000 
N     -20.500
nh    -24.500
Nh    -24.625
 NH   -25.250
dtype: float64",",      0.00 
 NO   -22.75
 ,    -24.25
.     -24.50
.NO   -25.00
dtype: float64",
