batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
196,2,2744,I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000706
dtype: float64",",   -0.000004
dtype: float64"," NH    0.000031
dtype: float64","OL   -0.000706
dtype: float64",",   -0.000004
dtype: float64"," NH    0.000004
dtype: float64","OL   -0.000408
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000004
dtype: float64"
196,2,2744,I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000027
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.000038
dtype: float64","NH    0.000027
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.000038
dtype: float64","NH    0.000034
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000042
dtype: float64"
196,2,2744,I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000027
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000019
dtype: float64",",   -0.000004
dtype: float64",,"NH    0.000015
dtype: float64",",   -0.000004
dtype: float64",
196,2,2744,I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000156
dtype: float64",",   -0.000004
dtype: float64",,"OL   -0.001991
dtype: float64",",   -0.000004
dtype: float64",,"OL   -0.000572
dtype: float64",",   -0.000004
dtype: float64",
196,3,1830,Space brownies &#128125;,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000057
dtype: float64",",   -0.000023
dtype: float64"," NH    0.0
dtype: float64","NO    0.000015
dtype: float64",",   -0.000008
dtype: float64"," NH    0.000027
dtype: float64","NO   -0.000031
dtype: float64",",    0.000027
dtype: float64"," NH    0.000038
dtype: float64"
196,3,1830,Space brownies &#128125;,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000042
dtype: float64",",   -0.000004
dtype: float64"," NO    0.000015
dtype: float64","NH    0.000011
dtype: float64",",    0.000027
dtype: float64"," NO    0.000057
dtype: float64","NH    0.000042
dtype: float64",",    0.0
dtype: float64"," NO    0.000057
dtype: float64"
196,3,1830,Space brownies &#128125;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000004
dtype: float64",",    0.0
dtype: float64",,"NH   -0.000046
dtype: float64",",    0.0
dtype: float64",,"NH   -0.000004
dtype: float64",",    0.0
dtype: float64",
196,3,1830,Space brownies &#128125;,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.000084
dtype: float64",",    0.0
dtype: float64",,"NO   -0.000023
dtype: float64",",    0.0
dtype: float64",,"NO    0.000008
dtype: float64",",    0.0
dtype: float64",
196,4,293,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000031
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000092
dtype: float64","OL    0.000031
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000092
dtype: float64","OL    0.000031
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000092
dtype: float64"
196,4,293,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000042
dtype: float64",",   -0.000015
dtype: float64"," OL    0.000042
dtype: float64","NH   -0.000008
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000008
dtype: float64","NH    0.0
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000008
dtype: float64"
196,4,293,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000011
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.000019
dtype: float64",",   -0.000031
dtype: float64",,"NH    0.0
dtype: float64",",   -0.000031
dtype: float64",
196,4,293,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00005
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000042
dtype: float64",",   -0.000031
dtype: float64",,"OL    0.00005
dtype: float64",",   -0.000031
dtype: float64",
196,5,2609,When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000008
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000244
dtype: float64","OL   -0.000034
dtype: float64",",   -0.000053
dtype: float64"," NH   -0.000126
dtype: float64","OL    0.000027
dtype: float64",",   -0.000042
dtype: float64"," NH   -0.000549
dtype: float64"
196,5,2609,When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.00153
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000015
dtype: float64","NH    0.000038
dtype: float64",",    0.000019
dtype: float64"," OL    0.000019
dtype: float64","NH   -0.00153
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000015
dtype: float64"
196,5,2609,When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute,C.HS,NH,NH,HS,NH,NH,HS,"NH   -0.201618
HS   -1.701618
dtype: float64",",    0.000034
dtype: float64",,"HS   -0.160316
NH   -1.910316
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.693317
HS   -0.693317
dtype: float64",",    0.000034
dtype: float64",
196,5,2609,When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000031
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000061
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000031
dtype: float64",",    0.000034
dtype: float64",
196,6,1631,Marcus Smart belongs on the Celtics. Both trash. It was destiny.,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.001003
dtype: float64",",   -0.000053
dtype: float64"," NH    0.000019
dtype: float64","NO   -0.000191
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000004
dtype: float64","NO   -0.001183
dtype: float64",",   -0.000065
dtype: float64"," NH    0.000038
dtype: float64"
196,6,1631,Marcus Smart belongs on the Celtics. Both trash. It was destiny.,B,"NH, OL","NH, NO","NH, NH","NH, OL","NH, NO","NH, NH","NH   -0.000038
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.10601
 NO   -2.35601
dtype: float64","NH   -0.000034
dtype: float64",",    0.000015
dtype: float64"," NO   -0.071198
 NH   -3.071198
 OL   -3.821198
dtype: float64","NH    0.000042
dtype: float64",",    0.000023
dtype: float64"," NO   -0.145485
 OL   -2.395485
 NH   -3.145485
dtype: float64"
196,6,1631,Marcus Smart belongs on the Celtics. Both trash. It was destiny.,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.0
dtype: float64",",    0.000023
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000023
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000023
dtype: float64",
196,6,1631,Marcus Smart belongs on the Celtics. Both trash. It was destiny.,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.002522
dtype: float64",",    0.000023
dtype: float64",,"NO   -0.001976
dtype: float64",",    0.000023
dtype: float64",,"NO   -0.001225
dtype: float64",",    0.000023
dtype: float64",
197,1,2812,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000046
dtype: float64",",   -0.000004
dtype: float64"," HS   -0.000278
dtype: float64","OL   -0.000141
dtype: float64",",    0.000038
dtype: float64"," HS   -0.000031
dtype: float64","OL   -0.000072
dtype: float64",",   -0.000046
dtype: float64"," HS   -0.000496
dtype: float64"
197,1,2812,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.,B,"HS, OL","NH, OL","HS, OL","HS, OL","NH, OL","HS, OL","HS   -0.57719
NH   -0.82719
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.001602
dtype: float64","HS   -0.57719
NH   -0.82719
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.001976
dtype: float64","HS   -0.20187
NH   -1.70187
dtype: float64",",    0.000027
dtype: float64"," OL   -0.008713
dtype: float64"
197,1,2812,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.,C.HS,HS,HS,HS,HS,HS,HS,"HS    0.000011
dtype: float64",",    0.000027
dtype: float64",,"HS   -0.000042
dtype: float64",",    0.000027
dtype: float64",,"HS    0.000011
dtype: float64",",    0.000027
dtype: float64",
197,1,2812,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000023
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.000023
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.000061
dtype: float64",",    0.000027
dtype: float64",
197,2,2329,"RT @###### Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",A,"NO, NH","OL, NH","OL, NH","NO, NH","OL, NH","OL, NH","NO   -0.38879
OL   -1.13879
dtype: float64",",    0.000038
dtype: float64"," NH    0.000019
dtype: float64","OL   -0.254204
NO   -1.504204
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000076
dtype: float64","OL   -0.254204
NO   -1.504204
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000076
dtype: float64"
197,2,2329,"RT @###### Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000107
dtype: float64",",    0.000008
dtype: float64"," OL   -0.006931
dtype: float64","NH   -0.000107
dtype: float64",",    0.000008
dtype: float64"," OL   -0.006931
dtype: float64","NH   -0.000107
dtype: float64",",    0.000008
dtype: float64"," OL   -0.006931
dtype: float64"
197,2,2329,"RT @###### Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.018318
dtype: float64",",    0.000008
dtype: float64",,"NH   -0.014282
dtype: float64",",    0.000008
dtype: float64",,"NH   -0.008709
dtype: float64",",    0.000008
dtype: float64",
197,2,2329,"RT @###### Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",C.OL,NO,NO,OL,NO,NO,OL,"NO   -0.100628
OL   -2.350628
dtype: float64",",    0.000008
dtype: float64",,"NO   -0.576839
OL   -0.826839
dtype: float64",",    0.000008
dtype: float64",,"NO   -0.576839
OL   -0.826839
dtype: float64",",    0.000008
dtype: float64",
197,3,431,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000004
dtype: float64",",    0.000038
dtype: float64"," NH    0.000038
dtype: float64","NO   -0.00005
dtype: float64",",   -0.000004
dtype: float64"," NH    0.000027
dtype: float64","NO   -0.000015
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000015
dtype: float64"
197,3,431,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH   -0.000046
dtype: float64",",   -0.000015
dtype: float64"," NO   -0.000023
dtype: float64","NH    0.0
dtype: float64",",   -0.000065
dtype: float64"," NO   -0.000008
dtype: float64","NH    0.0
dtype: float64",",   -0.000065
dtype: float64"," NO   -0.000008
dtype: float64"
197,3,431,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000042
dtype: float64",",   -0.000065
dtype: float64",,"NH   -0.000031
dtype: float64",",   -0.000065
dtype: float64",,"NH    0.000042
dtype: float64",",   -0.000065
dtype: float64",
197,3,431,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.000061
dtype: float64",",   -0.000065
dtype: float64",,"NO   -0.000061
dtype: float64",",   -0.000065
dtype: float64",,"NO   -0.000057
dtype: float64",",   -0.000065
dtype: float64",
197,4,126,#DTLA is trash because of non-Europeans are allowed to live there.,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.387295
HS   -1.137295
dtype: float64",",   -0.000038
dtype: float64"," HS   -0.000053
dtype: float64","OL   -0.001926
dtype: float64",",    0.000027
dtype: float64"," HS    0.000011
dtype: float64","OL   -0.387295
HS   -1.137295
dtype: float64",",   -0.000038
dtype: float64"," HS   -0.000053
dtype: float64"
197,4,126,#DTLA is trash because of non-Europeans are allowed to live there.,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    0.000027
dtype: float64",",    0.000027
dtype: float64"," OL   -0.253853
 HS   -1.503853
dtype: float64","HS   -0.000053
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.015564
dtype: float64","HS   -0.000053
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.015564
dtype: float64"
197,4,126,#DTLA is trash because of non-Europeans are allowed to live there.,C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.000031
dtype: float64",",   -0.000015
dtype: float64",,"HS    0.0
dtype: float64",",   -0.000015
dtype: float64",,"HS    0.000004
dtype: float64",",   -0.000015
dtype: float64",
197,4,126,#DTLA is trash because of non-Europeans are allowed to live there.,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000053
dtype: float64",",   -0.000015
dtype: float64",,"OL   -0.000076
dtype: float64",",   -0.000015
dtype: float64",,"OL   -0.000042
dtype: float64",",   -0.000015
dtype: float64",
197,5,909,Yasss bitch yass,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000038
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000034
dtype: float64","OL    0.0
dtype: float64",",   -0.000008
dtype: float64"," NH   -0.000015
dtype: float64","OL    0.000057
dtype: float64",",    0.000038
dtype: float64"," NH    0.000027
dtype: float64"
197,5,909,Yasss bitch yass,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000031
dtype: float64",",    0.0
dtype: float64"," OL    0.0
dtype: float64","NH   -0.000011
dtype: float64",",   -0.000008
dtype: float64"," OL    0.0
dtype: float64","NH   -0.000027
dtype: float64",",    0.000034
dtype: float64"," OL    0.000011
dtype: float64"
197,5,909,Yasss bitch yass,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000057
dtype: float64",",    0.000034
dtype: float64",,"NH    0.000034
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000034
dtype: float64",",    0.000034
dtype: float64",
197,5,909,Yasss bitch yass,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000019
dtype: float64",",    0.000034
dtype: float64",,"OL    0.000019
dtype: float64",",    0.000034
dtype: float64",,"OL    0.000019
dtype: float64",",    0.000034
dtype: float64",
197,6,2660,What a fag,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    0.000019
dtype: float64",",    0.000027
dtype: float64"," HS   -0.0005
dtype: float64","OL    0.000019
dtype: float64",",    0.00005
dtype: float64"," HS   -0.000313
dtype: float64","OL   -0.000042
dtype: float64",",    0.000008
dtype: float64"," HS   -0.000008
dtype: float64"
197,6,2660,What a fag,B,"NH, OL","NH, OL","HS, OL","NH, OL","NH, OL","HS, OL","NH   -0.014149
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000008
dtype: float64","NH   -0.014149
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000008
dtype: float64","NH   -0.576233
HS   -0.826233
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.000156
dtype: float64"
197,6,2660,What a fag,C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.008701
dtype: float64",",   -0.000023
dtype: float64",,"HS   -0.100262
NH   -2.350262
dtype: float64",",   -0.000023
dtype: float64",,"HS   -0.008701
dtype: float64",",   -0.000023
dtype: float64",
197,6,2660,What a fag,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.0
dtype: float64",",   -0.000023
dtype: float64",,"OL    0.000008
dtype: float64",",   -0.000023
dtype: float64",,"OL   -0.000057
dtype: float64",",   -0.000023
dtype: float64",
198,1,1205,"RT @###### Me: Do you sell any larger sized condoms?
Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.01136
dtype: float64",",   -0.000034
dtype: float64"," NH   -0.000053
dtype: float64","OL   -0.01136
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000011
dtype: float64","OL   -0.01136
dtype: float64",",   -0.000034
dtype: float64"," NH    0.000034
dtype: float64"
198,1,1205,"RT @###### Me: Do you sell any larger sized condoms?
Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000046
dtype: float64",",    0.000027
dtype: float64"," OL   -0.002625
dtype: float64","NH   -0.000046
dtype: float64",",    0.000027
dtype: float64"," OL   -0.002625
dtype: float64","NH   -0.000046
dtype: float64",",    0.000027
dtype: float64"," OL   -0.002625
dtype: float64"
198,1,1205,"RT @###### Me: Do you sell any larger sized condoms?
Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;",C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000011
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.000031
dtype: float64",",    0.000027
dtype: float64",,"NH    0.000019
dtype: float64",",    0.000027
dtype: float64",
198,1,1205,"RT @###### Me: Do you sell any larger sized condoms?
Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.048828
NO   -3.048828
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.03009
NO   -3.53009
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.029957
NO   -3.529957
dtype: float64",",    0.000027
dtype: float64",
198,2,2033,"RT @###### *answers phone*
Coworker: There's a dead bird outside.

Me: Wanna split it?

CW: What?

Me: Sorry, finders keepers, ri&#8230;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.004219
dtype: float64",",    0.000011
dtype: float64"," NH   -0.000057
dtype: float64","OL   -0.001228
dtype: float64",",   -0.000004
dtype: float64"," NH   -0.000065
dtype: float64","OL   -0.023445
NO   -3.773445
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000023
dtype: float64"
